meanBitLifeTimePerPacket:vector TS_network.sink1.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink4.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink2.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[1].sink (#0 - General-0-20250518-12:02:52-15739),
0.918612620854,0.000012917314,0.91862332094,0.000018544501999999,0.612433904358,0.000022392728999999,,,0.612427781489,0.000028114941999999
0.918762622054,0.000012919563999999,0.91877332214,0.000018547201999999,0.612533904558,0.000022391928999999,,,0.612527780589,0.000028114341999999
0.918912623254,0.000012921814,0.91892332334,0.000018549901999999,0.612633904758,0.000022391128999999,,,0.612627779689,0.000028113741999999
0.919062624454,0.000012924063999999,0.91907332454,0.000018552602,0.612733904958,0.000022390329,,,0.612727778789,0.000028113141999999
0.919212625654,0.000012926314,0.91922332574,0.000018555302,0.612833905158,0.000022389528999999,,,0.612827777889,0.000028112542
0.919362626854,0.000012928563999999,0.91937332694,0.000018558001999999,0.612933905358,0.000022388728999999,,,0.612927776989,0.000028111941999999
0.919512628054,0.000012930813999999,0.91952332814,0.000018560701999999,0.613033905558,0.000022387928999999,,,0.613027776089,0.000028111341999999
0.919662629254,0.000012933063999999,0.91967332934,0.000018563401999999,0.613133905758,0.000022387129,,,0.613127775189,0.000028110741999999
0.919812630454,0.000012935313999999,0.91982333054,0.000018566101999999,0.613233905958,0.000022386328999999,,,0.613227774289,0.000028110141999999
0.919962631654,0.000012937563999999,0.91997333174,0.000018568801999999,0.613333906158,0.000022385528999999,,,0.613327773389,0.000028109542
0.920112632854,0.000012939813999999,0.92012333294,0.000018571501999999,0.613433906358,0.000022384728999999,,,0.613427772489,0.000028108941999999
0.920262634054,0.000012942064,0.92027333414,0.000018574202,0.613533906558,0.000022383929,,,0.613527771589,0.000028108341999999
0.920412635254,0.000012944313999999,0.92042333534,0.000018576902,0.613633906758,0.000022383128999999,,,0.613627770689,0.000028107741999999
0.920562636454,0.000012946564,0.92057333654,0.000018579601999999,0.613733906958,0.000022382328999999,,,0.613727769789,0.000028107141999999
0.920712637654,0.000012948813999999,0.92072333774,0.000018582301999999,0.613833907158,0.000022381528999999,,,0.613827768889,0.000028106542
0.920862638854,0.000012951064,0.92087333894,0.000018585001999999,0.613933907358,0.000022380728999999,,,0.613927767989,0.000028105941999999
0.921012640054,0.000012953313999999,0.92102334014,0.000018587701999999,0.614033907558,0.000022379928999999,,,0.614027767089,0.000028105341999999
0.921162641254,0.000012955563999999,0.92117334134,0.000018590401999999,0.614133907758,0.000022379128999999,,,0.614127766189,0.000028104741999999
0.921312642454,0.000012957813999999,0.92132334254,0.000018593101999999,0.614233907958,0.000022378329,,,0.614227765289,0.000028104141999999
0.921462643654,0.000012960063999999,0.92147334374,0.000018595802,0.614333908158,0.000022377528999999,,,0.614327764389,0.000028103542
0.921612644854,0.000012962313999999,0.92162334494,0.000018598502,0.614433908358,0.000022376728999999,,,0.614427763489,0.000028102941999999
0.921762646054,0.000012964563999999,0.92177334614,0.000018601201999999,0.614533908558,0.000022375928999999,,,0.614527762589,0.000028102341999999
0.921912647254,0.000012966813999999,0.92192334734,0.000018603901999999,0.614633908758,0.000022375129,,,0.614627761689,0.000028101741999999
0.922062648454,0.000012969063999999,0.92207334854,0.000018606601999999,0.614733908958,0.000022374328999999,,,0.614727760789,0.000028101141999999
0.922212649654,0.000012971314,0.92222334974,0.000018609301999999,0.614833909158,0.000022373528999999,,,0.614827759889,0.000028100542
0.922362650854,0.000012973563999999,0.92237335094,0.000018612001999999,0.614933909358,0.000022372728999999,,,0.614927758989,0.000028099941999999
0.922512652054,0.000012975814,0.92252335214,0.000018614701999999,0.615033909558,0.000022371929,,,0.615027758089,0.000028099341999999
0.922662653254,0.000012978063999999,0.92267335334,0.000018617402,0.615133909758,0.000022371128999999,,,0.615127757189,0.000028098741999999
0.922812654454,0.000012980313999999,0.92282335454,0.000018620102,0.615233909958,0.000022370328999999,,,0.615227756289,0.000028098141999999
0.922962655654,0.000012982563999999,0.92297335574,0.000018622801999999,0.615333910158,0.000022369528999999,,,0.615327755389,0.000028097542
0.923112656854,0.000012984813999999,0.92312335694,0.000018625501999999,0.615433910358,0.000022368729,,,0.615427754489,0.000028096942
0.923262658055,0.000012987065,0.92327335814,0.000018628201999999,0.615533910558,0.000022367928999999,,,0.615527753589,0.000028096341999999
0.923412659255,0.000012989314999999,0.92342335934,0.000018630901999999,0.615633910758,0.000022367128999999,,,0.615627752689,0.000028095741999999
0.923562660455,0.000012991565,0.92357336054,0.000018633601999999,0.615733910958,0.000022366328999999,,,0.615727751789,0.000028095141999999
0.923712661655,0.000012993814999999,0.92372336174,0.000018636301999999,0.615833911158,0.000022365529,,,0.615827750889,0.000028094541999999
0.923862662855,0.000012996065,0.92387336294,0.000018639002,0.615933911358,0.000022364728999999,,,0.615927749989,0.000028093942
0.924012664055,0.000012998314999999,0.92402336414,0.000018641702,0.616033911558,0.000022363928999999,,,0.616027749089,0.000028093341999999
0.924162665255,0.000013000564999999,0.92417336534,0.000018644401999999,0.616133911758,0.000022363128999999,,,0.616127748189,0.000028092741999999
0.924312666455,0.000013002814999999,0.92432336654,0.000018647101999999,0.616233911958,0.000022362329,,,0.616227747289,0.000028092141999999
0.924462667655,0.000013005064999999,0.92447336774,0.000018649801999999,0.616333912158,0.000022361528999999,,,0.616327746389,0.000028091541999999
0.924612668855,0.000013007314999999,0.92462336894,0.000018652501999999,0.616433912358,0.000022360728999999,,,0.616427745489,0.000028090942
0.924762670055,0.000013009564999999,0.92477337014,0.000018655201999999,0.616533912558,0.000022359928999999,,,0.616527744589,0.000028090341999999
0.924912671255,0.000013011815,0.92492337134,0.000018657901999999,0.616633912758,0.000022359129,,,0.616627743689,0.000028089741999999
0.925062672455,0.000013014064999999,0.92507337254,0.000018660602,0.616733912958,0.000022358328999999,,,0.616727742789,0.000028089141999999
0.925212673655,0.000013016315,0.92522337374,0.000018663302,0.616833913158,0.000022357528999999,,,0.616827741889,0.000028088541999999
0.925362674855,0.000013018564999999,0.92537337494,0.000018666001999999,0.616933913358,0.000022356729,,,0.616927740989,0.000028087942
0.925512676055,0.000013020815,0.92552337614,0.000018668701999999,0.617033913558,0.000022355928999999,,,0.617027740089,0.000028087341999999
0.925662677255,0.000013023064999999,0.92567337734,0.000018671401999999,0.617133913758,0.000022355128999999,,,0.617127739189,0.000028086741999999
0.925812678455,0.000013025314999999,0.92582337854,0.000018674101999999,0.617233913958,0.000022354328999999,,,0.617227738289,0.000028086141999999
0.925962679655,0.000013027564999999,0.92597337974,0.000018676801999999,0.617333914158,0.000022353529,,,0.617327737389,0.000028085541999999
0.926112680855,0.000013029814999999,0.92612338094,0.000018679501999999,0.617433914358,0.000022352728999999,,,0.617427736489,0.000028084942
0.926262682055,0.000013032064999999,0.92627338214,0.000018682200999999,0.617533914558,0.000022351928999999,,,0.617527735589,0.000028084341999999
0.926412683255,0.000013034314999999,0.92642338334,0.000018684900999999,0.617633914758,0.000022351128999999,,,0.617627734689,0.000028083741999999
0.926562684455,0.000013036565,0.92657338454,0.000018687600999999,0.617733914958,0.000022350329,,,0.617727733789,0.000028083141999999
