meanBitLifeTimePerPacket:vector TS_network.sink1.app[0].sink (#0 - General-0-20250603-14:38:27-10566),,meanBitLifeTimePerPacket:vector TS_network.sink4.app[0].sink (#0 - General-0-20250603-14:38:27-10566),,meanBitLifeTimePerPacket:vector TS_network.sink2.app[0].sink (#0 - General-0-20250603-14:38:27-10566),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[0].sink (#0 - General-0-20250603-14:38:27-10566),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[1].sink (#0 - General-0-20250603-14:38:27-10566),
0.004812110463,0.000012135325,0.004822610547,0.000017546111999999,0.003233085969,0.000022866352999999,0.00974350566,0.00002825646,0.003228264298,0.000028270152
0.004962111663,0.000012137574999999,0.004972611747,0.000017548811999999,0.003333086169,0.000022865552999999,0.010043502961,0.000028255561,0.003328263398,0.000028269551999999
0.005112112863,0.000012139825,0.005122612947,0.000017551511999999,0.003433086369,0.000022864752999999,0.010343500261,0.000028254660999999,0.003428262498,0.000028268951999999
0.005262114063,0.000012142074999999,0.005272614147,0.000017554212,0.003533086569,0.000022863953,0.010643497561,0.000028253760999999,0.003528261598,0.000028268351999999
0.005412115263,0.000012144324999999,0.005422615347,0.000017556912,0.003633086769,0.000022863152999999,0.010943494861,0.000028252860999999,0.003628260698,0.000028267751999999
0.005562116463,0.000012146574999999,0.005572616547,0.000017559611999999,0.003733086969,0.000022862352999999,0.011243492161,0.000028251960999999,0.003728259798,0.000028267152
0.005712117663,0.000012148824999999,0.005722617747,0.000017562311999999,0.003833087169,0.000022861552999999,0.011543489461,0.000028251060999999,0.003828258898,0.000028266552
0.005862118863,0.000012151074999999,0.005872618947,0.000017565011999999,0.003933087369,0.000022860753,0.011843486761,0.000028250160999999,0.003928257998,0.000028265951999999
0.006012120063,0.000012153324999999,0.006022620147,0.000017567711999999,0.004033087569,0.000022859952999999,0.012143484061,0.000028249261,0.004028257098,0.000028265351999999
0.006162121263,0.000012155574999999,0.006172621347,0.000017570411999999,0.004133087769,0.000022859152999999,0.012443481361,0.000028248360999999,0.004128256198,0.000028264751999999
0.006312122463,0.000012157824999999,0.006322622547,0.000017573111999999,0.004233087969,0.000022858352999999,0.012743478661,0.000028247460999999,0.004228255298,0.000028264152
0.006462123663,0.000012160075,0.006472623747,0.000017575812,0.004333088169,0.000022857553,0.013043475961,0.000028246561,0.004328254398,0.000028263552
0.006612124863,0.000012162324999999,0.006622624947,0.000017578512,0.004433088369,0.000022856752999999,0.013343473261,0.000028245660999999,0.004428253498,0.000028262951999999
0.006762126063,0.000012164575,0.006772626147,0.000017581211999999,0.004533088569,0.000022855952999999,0.013643470561,0.000028244760999999,0.004528252598,0.000028262351999999
0.006912127263,0.000012166824999999,0.006922627347,0.000017583911999999,0.004633088769,0.000022855152999999,0.013943467861,0.000028243860999999,0.004628251698,0.000028261751999999
0.007062128463,0.000012169075,0.007072628547,0.000017586611999999,0.004733088969,0.000022854353,0.014243465161,0.000028242961,0.004728250798,0.000028261151999999
0.007212129663,0.000012171324999999,0.007222629747,0.000017589311999999,0.004833089169,0.000022853552999999,0.014543462461,0.000028242060999999,0.004828249898,0.000028260552
0.007362130863,0.000012173574999999,0.007372630947,0.000017592011999999,0.004933089369,0.000022852752999999,0.014843459761,0.000028241160999999,0.004928248998,0.000028259951999999
0.007512132063,0.000012175824999999,0.007522632147,0.000017594711999999,0.005033089569,0.000022851952999999,0.015143457061,0.000028240261,0.005028248098,0.000028259351999999
0.007662133263,0.000012178074999999,0.007672633347,0.000017597412,0.005133089769,0.000022851153,0.015443454361,0.000028239360999999,0.005128247198,0.000028258751999999
0.007812134463,0.000012180324999999,0.007822634547,0.000017600112,0.005233089969,0.000022850352999999,0.015743451661,0.000028238460999999,0.005228246298,0.000028258151999999
0.007962135663,0.000012182574999999,0.007972635747,0.000017602811999999,0.005333090169,0.000022849552999999,0.016043448961,0.000028237560999999,0.005328245398,0.000028257552
0.008112136863,0.000012184825,0.008122636947,0.000017605511999999,0.005433090369,0.000022848752999999,0.016343446261,0.000028236661,0.005428244498,0.000028256951999999
0.008262138063,0.000012187074999999,0.008272638147,0.000017608211999999,0.005533090569,0.000022847953,0.016643443561,0.000028235760999999,0.005528243598,0.000028256351999999
0.008412139263,0.000012189325,0.008422639347,0.000017610911999999,0.005633090769,0.000022847152999999,0.016943440861,0.000028234860999999,0.005628242698,0.000028255751999999
0.008562140463,0.000012191574999999,0.008572640547,0.000017613611999999,0.005733090969,0.000022846352999999,0.017243438161,0.000028233961,0.005728241798,0.000028255151999999
0.008712141663,0.000012193825,0.008722641747,0.000017616311999999,0.005833091169,0.000022845552999999,0.017543435461,0.000028233060999999,0.005828240898,0.000028254552
0.008862142863,0.000012196074999999,0.008872642947,0.000017619012,0.005933091369,0.000022844752999999,0.017843432761,0.000028232160999999,0.005928239998,0.000028253951999999
0.009012144063,0.000012198324999999,0.009022644147,0.000017621712,0.006033091569,0.000022843952999999,0.018143430061,0.000028231260999999,0.006028239098,0.000028253351999999
0.009162145263,0.000012200574999999,0.009172645347,0.000017624411999999,0.006133091769,0.000022843152999999,0.018443427361,0.000028230360999999,0.006128238198,0.000028252751999999
0.009312146463,0.000012202824999999,0.009322646547,0.000017627111999999,0.006233091969,0.000022842353,0.018743424661,0.000028229460999999,0.006228237298,0.000028252151999999
0.009462147663,0.000012205074999999,0.009472647747,0.000017629811999999,0.006333092169,0.000022841552999999,0.019043421961,0.000028228560999999,0.006328236398,0.000028251552
0.009612148863,0.000012207324999999,0.009622648947,0.000017632511999999,0.006433092369,0.000022840752999999,0.019343419261,0.000028227661,0.006428235498,0.000028250951999999
0.009762150063,0.000012209575,0.009772650147,0.000017635211999999,0.006533092569,0.000022839952999999,0.019643416561,0.000028226760999999,0.006528234598,0.000028250351999999
0.009912151263,0.000012211824999999,0.009922651347,0.000017637911999999,0.006633092769,0.000022839153,0.019943413861,0.000028225860999999,0.006628233698,0.000028249751999999
0.010062152463,0.000012214075,0.010072652547,0.000017640612,0.006733092969,0.000022838352999999,0.020243411161,0.000028224961,0.006728232798,0.000028249151999999
0.010212153663,0.000012216324999999,0.010222653747,0.000017643312,0.006833093169,0.000022837552999999,0.020543408461,0.000028224060999999,0.006828231898,0.000028248552
0.010362154863,0.000012218575,0.010372654947,0.000017646011999999,0.006933093369,0.000022836752999999,0.020843405761,0.000028223160999999,0.006928230998,0.000028247951999999
0.010512156063,0.000012220824999999,0.010522656147,0.000017648711999999,0.007033093569,0.000022835953,0.021143403061,0.000028222260999999,0.007028230098,0.000028247351999999
0.010662157264,0.000012223075999999,0.010672657348,0.000017651413,0.007133093769,0.000022835152999999,0.021443400361,0.000028221361,0.007128229198,0.000028246751999999
0.010812158464,0.000012225326,0.010822658548,0.000017654112999999,0.007233093969,0.000022834352999999,0.021743397661,0.000028220460999999,0.007228228298,0.000028246151999999
0.010962159664,0.000012227575999999,0.010972659748,0.000017656812999999,0.007333094169,0.000022833552999999,0.022043394961,0.000028219560999999,0.007328227398,0.000028245552
0.011112160864,0.000012229826,0.011122660948,0.000017659512999999,0.007433094369,0.000022832753,0.022343392262,0.000028218661999999,0.007428226498,0.000028244952
0.011262162064,0.000012232075999999,0.011272662148,0.000017662212,0.007533094569,0.000022831952999999,0.022643389562,0.000028217761999999,0.007528225598,0.000028244351999999
0.011412163264,0.000012234326,0.011422663348,0.000017664912,0.007633094769,0.000022831152999999,0.022943386862,0.000028216862,0.007628224698,0.000028243751999999
0.011562164464,0.000012236575999999,0.011572664548,0.000017667611999999,0.007733094969,0.000022830352999999,0.023243384162,0.000028215961999999,0.007728223798,0.000028243151999999
0.011712165664,0.000012238825999999,0.011722665748,0.000017670311999999,0.007833095169,0.000022829553,0.023543381462,0.000028215061,0.007828222898,0.000028242552
0.011862166864,0.000012241075999999,0.011872666948,0.000017673011999999,0.007933095369,0.000022828752999999,0.023843378762,0.000028214160999999,0.007928221998,0.000028241952
0.012012168064,0.000012243325999999,0.012022668148,0.000017675711999999,0.008033095569,0.000022827952999999,0.024143376062,0.000028213260999999,0.008028221098,0.000028241351999999
0.012162169264,0.000012245575999999,0.012172669348,0.000017678411999999,0.008133095769,0.000022827152999999,0.024443373362,0.000028212361,0.008128220198,0.000028240751999999
0.012312170464,0.000012247825999999,0.012322670548,0.000017681111999999,0.008233095969,0.000022826353,0.024743370662,0.000028211460999999,0.008228219298,0.000028240151999999
0.012462171664,0.000012250075999999,0.012472671748,0.000017683812,0.008333096169,0.000022825552999999,0.025043367962,0.000028210560999999,0.008328218398,0.000028239551999999
0.012612172864,0.000012252325999999,0.012622672948,0.000017686512,0.008433096369,0.000022824752999999,0.025343365262,0.000028209660999999,0.008428217498,0.000028238952
0.012762174064,0.000012254576,0.012772674148,0.000017689211999999,0.008533096569,0.000022823952999999,0.025643362562,0.000028208760999999,0.008528216598,0.000028238351999999
0.012912175264,0.000012256825999999,0.012922675348,0.000017691911999999,0.008633096769,0.000022823153,0.025943359862,0.000028207860999999,0.008628215698,0.000028237751999999
0.013062176464,0.000012259076,0.013072676548,0.000017694611999999,0.008733096969,0.000022822352999999,0.026243357162,0.000028206960999999,0.008728214798,0.000028237151999999
0.013212177664,0.000012261325999999,0.013222677748,0.000017697311999999,0.008833097169,0.000022821552999999,0.026543354462,0.000028206061,0.008828213898,0.000028236551999999
0.013362178864,0.000012263575999999,0.013372678948,0.000017700011999999,0.008933097369,0.000022820753,0.026843351762,0.000028205160999999,0.008928212998,0.000028235952
0.013512180064,0.000012265825999999,0.013522680148,0.000017702711999999,0.009033097569,0.000022819952999999,0.027143349062,0.000028204260999999,0.009028212098,0.000028235351999999
0.013662181264,0.000012268075999999,0.013672681348,0.000017705412,0.009133097769,0.000022819152999999,0.027443346362,0.000028203360999999,0.009128211198,0.000028234751999999
0.013812182464,0.000012270325999999,0.013822682548,0.000017708112,0.009233097969,0.000022818352999999,0.027743343662,0.000028202460999999,0.009228210298,0.000028234151999999
0.013962183664,0.000012272575999999,0.013972683748,0.000017710811999999,0.009333098169,0.000022817553,0.028043340962,0.000028201560999999,0.009328209398,0.000028233551999999
0.014112184864,0.000012274825999999,0.014122684948,0.000017713511999999,0.009433098369,0.000022816752999999,0.028343338262,0.000028200660999999,0.009428208498,0.000028232952
0.014262186064,0.000012277075999999,0.014272686148,0.000017716211999999,0.009533098569,0.000022815952999999,0.028643335562,0.000028199761,0.009528207598,0.000028232351999999
0.014412187264,0.000012279326,0.014422687348,0.000017718911999999,0.009633098769,0.000022815152999999,0.028943332862,0.000028198860999999,0.009628206698,0.000028231751999999
0.014562188464,0.000012281575999999,0.014572688548,0.000017721611999999,0.009733098969,0.000022814353,0.029243330162,0.000028197960999999,0.009728205798,0.000028231151999999
0.014712189664,0.000012283826,0.014722689748,0.000017724311999999,0.009833099169,0.000022813552999999,0.029543327462,0.000028197061,0.009828204898,0.000028230551999999
0.014862190864,0.000012286075999999,0.014872690948,0.000017727012,0.009933099369,0.000022812752999999,0.029843324762,0.000028196160999999,0.009928203998,0.000028229952
0.015012192064,0.000012288325999999,0.015022692148,0.000017729712,0.010033099569,0.000022811952999999,0.030143322062,0.000028195260999999,0.010028203098,0.000028229351999999
0.015162193264,0.000012290575999999,0.015172693348,0.000017732411999999,0.010133099769,0.000022811153,0.030443319362,0.000028194360999999,0.010128202198,0.000028228751999999
0.015312194464,0.000012292825999999,0.015322694548,0.000017735111999999,0.010233099969,0.000022810352999999,0.030743316662,0.000028193461,0.010228201298,0.000028228151999999
0.015462195664,0.000012295075999999,0.015472695748,0.000017737811999999,0.010333100169,0.000022809552999999,0.031043313962,0.000028192560999999,0.010328200398,0.000028227551999999
0.015612196864,0.000012297325999999,0.015622696948,0.000017740511999999,0.010433100369,0.000022808752999999,0.031343311262,0.000028191660999999,0.010428199498,0.000028226952
0.015762198064,0.000012299575999999,0.015772698148,0.000017743211999999,0.010533100569,0.000022807953,0.031643308562,0.000028190761,0.010528198598,0.000028226351999999
0.015912199264,0.000012301825999999,0.015922699348,0.000017745911999999,0.010633100769,0.000022807152999999,0.031943305862,0.000028189860999999,0.010628197698,0.000028225751999999
0.016062200464,0.000012304076,0.016072700548,0.000017748612,0.010733100969,0.000022806352999999,0.032243303162,0.000028188960999999,0.010728196798,0.000028225151999999
0.016212201664,0.000012306325999999,0.016222701748,0.000017751312,0.010833101169,0.000022805552999999,0.032543300462,0.000028188060999999,0.010828195898,0.000028224551999999
0.016362202864,0.000012308576,0.016372702948,0.000017754011999999,0.010933101369,0.000022804753,0.032843297762,0.000028187161,0.010928194998,0.000028223952
0.016512204064,0.000012310825999999,0.016522704148,0.000017756711999999,0.011033101569,0.000022803952999999,0.033143295062,0.000028186260999999,0.011028194098,0.000028223352
0.016662205264,0.000012313076,0.016672705348,0.000017759411999999,0.011133101769,0.000022803152999999,0.033443292362,0.000028185360999999,0.011128193198,0.000028222751999999
0.016812206464,0.000012315325999999,0.016822706548,0.000017762111999999,0.011233101969,0.000022802352999999,0.033743289662,0.000028184461,0.011228192298,0.000028222151999999
0.016962207664,0.000012317575999999,0.016972707748,0.000017764811999999,0.011333102169,0.000022801551999999,0.034043286962,0.000028183560999999,0.011328191398,0.000028221551999999
0.017112208864,0.000012319825999999,0.017122708948,0.000017767511999999,0.011433102369,0.000022800751999999,0.034343284262,0.000028182660999999,0.011428190498,0.000028220951999999
0.017262210064,0.000012322075999999,0.017272710148,0.000017770212,0.011533102569,0.000022799952,0.034643281563,0.000028181761999999,0.011528189598,0.000028220352
0.017412211264,0.000012324325999999,0.017422711348,0.000017772911999999,0.011633102769,0.000022799151999999,0.034943278863,0.000028180861999999,0.011628188698,0.000028219751999999
0.017562212464,0.000012326575999999,0.017572712548,0.000017775611999999,0.011733102969,0.000022798351999999,0.035243276163,0.000028179962,0.011728187798,0.000028219151999999
0.017712213664,0.000012328826,0.017722713748,0.000017778311999999,0.011833103169,0.000022797551999999,0.035543273463,0.000028179061999999,0.011828186898,0.000028218551999999
0.017862214864,0.000012331075999999,0.017872714948,0.000017781011999999,0.011933103369,0.000022796752,0.035843270763,0.000028178161999999,0.011928185998,0.000028217951999999
0.018012216064,0.000012333326,0.018022716148,0.000017783711999999,0.012033103569,0.000022795951999999,0.036143268063,0.000028177262,0.012028185098,0.000028217352
0.018162217264,0.000012335575999999,0.018172717348,0.000017786411999999,0.012133103769,0.000022795151999999,0.036443265363,0.000028176361999999,0.012128184198,0.000028216751999999
0.018312218464,0.000012337826,0.018322718548,0.000017789112,0.012233103969,0.000022794351999999,0.036743262663,0.000028175461999999,0.012228183298,0.000028216151999999
0.018462219664,0.000012340075999999,0.018472719748,0.000017791812,0.012333104169,0.000022793552,0.037043259963,0.000028174561999999,0.012328182398,0.000028215551999999
0.018612220864,0.000012342325999999,0.018622720948,0.000017794511999999,0.012433104369,0.000022792751999999,0.037343257263,0.000028173662,0.012428181498,0.000028214951999999
0.018762222064,0.000012344575999999,0.018772722148,0.000017797211999999,0.012533104569,0.000022791951999999,0.037643254563,0.000028172761999999,0.012528180598,0.000028214352
0.018912223264,0.000012346825999999,0.018922723348,0.000017799911999999,0.012633104769,0.000022791152,0.037943251863,0.000028171861999999,0.012628179698,0.000028213751999999
0.019062224464,0.000012349075999999,0.019072724548,0.000017802611999999,0.012733104969,0.000022790351999999,0.038243249163,0.000028170962,0.012728178798,0.000028213151999999
0.019212225664,0.000012351325999999,0.019222725748,0.000017805311999999,0.012833105169,0.000022789551999999,0.038543246463,0.000028170061999999,0.012828177898,0.000028212551999999
0.019362226864,0.000012353576,0.019372726948,0.000017808011999999,0.012933105369,0.000022788751999999,0.038843243763,0.000028169161999999,0.012928176998,0.000028211951999999
0.019512228064,0.000012355825999999,0.019522728148,0.000017810712,0.013033105569,0.000022787952,0.039143241063,0.000028168261999999,0.013028176098,0.000028211352
0.019662229264,0.000012358076,0.019672729348,0.000017813412,0.013133105769,0.000022787151999999,0.039443238363,0.000028167362,0.013128175198,0.000028210751999999
0.019812230464,0.000012360325999999,0.019822730548,0.000017816111999999,0.013233105969,0.000022786351999999,0.039743235663,0.000028166461999999,0.013228174298,0.000028210151999999
0.019962231664,0.000012362576,0.019972731748,0.000017818811999999,0.013333106169,0.000022785551999999,0.040043232963,0.000028165561999999,0.013328173398,0.000028209551999999
0.020112232864,0.000012364825999999,0.020122732948,0.000017821511999999,0.013433106369,0.000022784752,0.040343230263,0.000028164662,0.013428172498,0.000028208951999999
0.020262234064,0.000012367075999999,0.020272734148,0.000017824211999999,0.013533106569,0.000022783951999999,0.040643227563,0.000028163761999999,0.013528171598,0.000028208352
0.020412235264,0.000012369325999999,0.020422735348,0.000017826911999999,0.013633106769,0.000022783151999999,0.040943224863,0.000028162861999999,0.013628170699,0.000028207752999999
0.020562236464,0.000012371575999999,0.020572736548,0.000017829611999999,0.013733106969,0.000022782351999999,0.041243222163,0.000028161961999999,0.013728169799,0.000028207153
0.020712237664,0.000012373825999999,0.020722737748,0.000017832312,0.013833107169,0.000022781552,0.041543219463,0.000028161061999999,0.013828168899,0.000028206552999999
0.020862238864,0.000012376075999999,0.020872738948,0.000017835012,0.013933107369,0.000022780751999999,0.041843216763,0.000028160161999999,0.013928167999,0.000028205952999999
0.021012240064,0.000012378325999999,0.021022740148,0.000017837711999999,0.014033107569,0.000022779951999999,0.042143214063,0.000028159261999999,0.014028167099,0.000028205352999999
0.021162241264,0.000012380575999999,0.021172741348,0.000017840411999999,0.014133107769,0.000022779151999999,0.042443211363,0.000028158362,0.014128166199,0.000028204752999999
0.021312242464,0.000012382826,0.021322742548,0.000017843110999999,0.014233107969,0.000022778352,0.042743208663,0.000028157461999999,0.014228165299,0.000028204153
0.021462243664,0.000012385075999999,0.021472743748,0.000017845811,0.014333108169,0.000022777551999999,0.043043205963,0.000028156561999999,0.014328164399,0.000028203553
0.021612244864,0.000012387326,0.021622744948,0.000017848511,0.014433108369,0.000022776751999999,0.043343203263,0.000028155662,0.014428163499,0.000028202952999999
0.021762246064,0.000012389574999999,0.021772746148,0.000017851210999999,0.014533108569,0.000022775951999999,0.043643200563,0.000028154761999999,0.014528162599,0.000028202352999999
0.021912247264,0.000012391825,0.021922747348,0.000017853910999999,0.014633108769,0.000022775152,0.043943197863,0.000028153861999999,0.014628161699,0.000028201752999999
0.022062248464,0.000012394074999999,0.022072748548,0.000017856610999999,0.014733108969,0.000022774351999999,0.044243195163,0.000028152961999999,0.014728160799,0.000028201152999999
0.022212249664,0.000012396325,0.022222749748,0.000017859310999999,0.014833109169,0.000022773551999999,0.044543192463,0.000028152062,0.014828159899,0.000028200553
0.022362250864,0.000012398574999999,0.022372750948,0.000017862010999999,0.014933109369,0.000022772751999999,0.044843189763,0.000028151161999999,0.014928158999,0.000028199952999999
0.022512252064,0.000012400824999999,0.022522752148,0.000017864710999999,0.015033109569,0.000022771952,0.045143187063,0.000028150261999999,0.015028158099,0.000028199352999999
0.022662253264,0.000012403074999999,0.022672753348,0.000017867411,0.015133109769,0.000022771151999999,0.045443184363,0.000028149362,0.015128157199,0.000028198752999999
0.022812254464,0.000012405324999999,0.022822754548,0.000017870111,0.015233109969,0.000022770351999999,0.045743181663,0.000028148461999999,0.015228156299,0.000028198152999999
0.022962255664,0.000012407574999999,0.022972755748,0.000017872810999999,0.015333110169,0.000022769551999999,0.046043178963,0.000028147561999999,0.015328155399,0.000028197553
0.023112256864,0.000012409824999999,0.023122756948,0.000017875510999999,0.015433110369,0.000022768751999999,0.046343176263,0.000028146661999999,0.015428154499,0.000028196952999999
0.023262258064,0.000012412074999999,0.023272758148,0.000017878210999999,0.015533110569,0.000022767951999999,0.046643173563,0.000028145762,0.015528153599,0.000028196352999999
0.023412259264,0.000012414324999999,0.023422759348,0.000017880910999999,0.015633110769,0.000022767151999999,0.046943170864,0.000028144863,0.015628152699,0.000028195752999999
0.023562260464,0.000012416575,0.023572760548,0.000017883610999999,0.015733110969,0.000022766352,0.047243168164,0.000028143962999999,0.015728151799,0.000028195152999999
0.023712261664,0.000012418824999999,0.023722761748,0.000017886310999999,0.015833111169,0.000022765551999999,0.047543165464,0.000028143062999999,0.015828150899,0.000028194553
0.023862262864,0.000012421075,0.023872762948,0.000017889011,0.015933111369,0.000022764751999999,0.047843162764,0.000028142162999999,0.015928149999,0.000028193952999999
0.024012264064,0.000012423324999999,0.024022764148,0.000017891711,0.016033111569,0.000022763951999999,0.048143160064,0.000028141262999999,0.016028149099,0.000028193352999999
0.024162265264,0.000012425575,0.024172765348,0.000017894410999999,0.016133111769,0.000022763152,0.048443157364,0.000028140362999999,0.016128148199,0.000028192752999999
0.024312266464,0.000012427824999999,0.024322766548,0.000017897110999999,0.016233111969,0.000022762351999999,0.048743154664,0.000028139462999999,0.016228147299,0.000028192152999999
0.024462267664,0.000012430074999999,0.024472767748,0.000017899810999999,0.016333112169,0.000022761551999999,0.049043151964,0.000028138563,0.016328146399,0.000028191553
0.024612268864,0.000012432324999999,0.024622768948,0.000017902510999999,0.016433112369,0.000022760751999999,0.049343149264,0.000028137662999999,0.016428145499,0.000028190952999999
0.024762270064,0.000012434574999999,0.024772770148,0.000017905210999999,0.016533112569,0.000022759952,0.049643146564,0.000028136762999999,0.016528144599,0.000028190352999999
0.024912271264,0.000012436824999999,0.024922771348,0.000017907910999999,0.016633112769,0.000022759151999999,0.049943143864,0.000028135863,0.016628143699,0.000028189752999999
0.025062272464,0.000012439074999999,0.025072772548,0.000017910611,0.016733112969,0.000022758351999999,0.050243141164,0.000028134962999999,0.016728142799,0.000028189152999999
0.025212273664,0.000012441325,0.025222773748,0.000017913311,0.016833113169,0.000022757551999999,0.050543138464,0.000028134062999999,0.016828141899,0.000028188553
0.025362274864,0.000012443574999999,0.025372774948,0.000017916010999999,0.016933113369,0.000022756752,0.050843135764,0.000028133162999999,0.016928140999,0.000028187952999999
0.025512276064,0.000012445825,0.025522776148,0.000017918710999999,0.017033113569,0.000022755951999999,0.051143133064,0.000028132263,0.017028140099,0.000028187352999999
0.025662277264,0.000012448074999999,0.025672777348,0.000017921410999999,0.017133113769,0.000022755151999999,0.051443130364,0.000028131361999999,0.017128139199,0.000028186752999999
0.025812278464,0.000012450325,0.025822778548,0.000017924110999999,0.017233113969,0.000022754351999999,0.051743127664,0.000028130462,0.017228138299,0.000028186152999999
